"id","num_deposit","total_deposit","num_borrow","total_borrow","num_repay","total_repay","num_withdraw","total_withdraw","num_liquidated","total_liquidated","num_liquidating","total_liquidating","num_contracts","num_projects","num_tweets","avg_likes","avg_retweets","num_hashtags"
"0x1_0x419679443550038fc0f4c427d5671f43cff4bc60","0","0.0","20","28536.330741814047","0","0.0","0","0.0","0","0.0","0","0.0","1","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0x4758a12fb01dc7cad5741246b9e2eb59ae1ef38b","0","0.0","20","31501.868864968517","0","0.0","0","0.0","0","0.0","0","0.0","1","0","0","0.0","0.0","0"
"0x1_0x17d550edad66e1f846e007598b5982219aeac369","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x188c30e9a6527f5f0c3f7fe59b72ac7253c62f28","0","0.0","20","6479.7364","0","0.0","0","0.0","0","0.0","0","0.0","2","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0xe44efff2d8351f508b4d3910fb648c97c7cc96dd","3","1947.03749006","0","0.0","0","0.0","2","1962.81527652459","0","0.0","0","0.0","1","1","400","29.41250000000001","23.662499999999994","0"
"0x1_0x625da3468e30a62a0ea60742297e8a9590a78803","13","456.55478510020555","7","30528.671431932107","0","0.0","0","0.0","0","0.0","0","0.0","2","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0xe2b255dd452cb15e69b18b883e0c123298236f48","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x927cf8eb8129205d2b430e5b87f55130b034f662","4","70.27247353323293","3","546.15","3","546.8956539372791","4","19.700004758334234","0","0.0","0","0.0","3","1","1120","29.412499999999994","23.66249999999998","0"
"0x1_0x7630ef110a30c2991cf4e3aa4837fd51b3cb7ba0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xd9fd8ae74d33dfc6883c01d2f5fb0dcb82384854","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xa5a5e23c3f2446d149d80bcb7d7cc8b5cb5ceea9","2","14599.980130192904","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2","2","160","155.15000000000015","42.96875","1"
"0x1_0x40335581dd8692b698762168908d4ea23b0b94f9","0","0.0","20","2849.6001892958107","0","0.0","0","0.0","0","0.0","0","0.0","3","1","640","29.41250000000004","23.662499999999987","0"
"0x1_0xd0f10060e182c8eb8fa0a4fa4d77adf0e0475261","2","19.0","1","0.01","1","0.009097847","4","18.670092","0","0.0","0","0.0","3","1","640","29.41250000000004","23.662499999999987","0"
"0x1_0xe422eaf91fc1236671670477fca3e004882fdb8f","5","315.11519928","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","4","1","240","29.41250000000001","23.662499999999984","0"
"0x1_0x0f83c0b85bf818a6e43f17befd3439f6042206be","3","91.8248468161635","0","0.0","0","0.0","1","0.07000006718553409","0","0.0","0","0.0","2","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0xf0f21ab2012731542731df194cff6c77d29cb31a","20","3.5798852598177073","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0x2d8f05aebd2a19a41df2337133319c32431699df","13","3315.4942862713588","0","0.0","0","0.0","4","3338.217719796654","0","0.0","0","0.0","3","1","800","29.412500000000023","23.662499999999987","0"
"0x1_0x20a37a8e185e48a2690f339b6d0792e9383511ab","0","0.0","9","149309.685361","0","0.0","0","0.0","0","0.0","0","0.0","1","1","720","29.412500000000026","23.662499999999984","0"
"0x1_0x6265aad8cab7b8ce63f32d3dfa0a9f5934ae221f","12","843807.86","0","0.0","0","0.0","8","744375.789103","0","0.0","0","0.0","2","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0x268a1b7ecc1fe1fab1ee32a7e61e3b7810bad4a5","3","1049.190864938794","0","0.0","0","0.0","17","1301.119834137268","0","0.0","0","0.0","4","1","1280","29.412499999999987","23.662499999999977","0"
"0x1_0xc2683080bfdc93df05e515879d5decda920206be","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xc07805842753858fb350674af61ffc9bab319afa","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x70d8b6ddb3958a55e131fddf8313b8137445324b","2","47.94034811","0","0.0","0","0.0","2","48.12591922558837","0","0.0","0","0.0","1","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0xda0444b680cbb465378831450f67b21adc5593b3","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x59af95ed2fd8baf3c6edb419c6cb2e6abd021616","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x9469c98be5afd94cd601e094bc401ddd37f480a3","0","0.0","4","12652.69697653602","0","0.0","0","0.0","0","0.0","0","0.0","2","2","320","218.01875000000013","52.621875","1"
"0x1_0xffe22aa0c8de8e998e13dc8160d05475a5200942","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x99763d7e2291866a4c736c2b1a4db4afe404e406","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x0d533ffaa4f930d97710776524ba463fe482c4f7","10","379553.5492001745","2","6000.0","1","6006.807873","7","252984.3787522805","0","0.0","0","0.0","5","1","880","29.412500000000012","23.662499999999977","0"
"0x1_0x29e791cf9a09bd02ad1c13d5421e785f882470e5","12","98.85859528766967","4","5800.0","2","5883.494253","2","98.87774234846346","0","0.0","0","0.0","2","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0x0e70fd4ea2a0063396fed52a999d64f661774be2","4","1550.0","0","0.0","0","0.0","3","1585.6256629402505","0","0.0","0","0.0","2","1","160","29.41250000000001","23.662499999999998","0"
"0x1_0x6dc212f39c0325f32d3c3a864f8cc30bfa5d4cf7","15","222958.957991293","5","4160.0","0","0.0","0","0.0","0","0.0","0","0.0","6","2","1360","44.20514705882352","25.93382352941174","1"
"0x1_0x601fc9ec98e0d2d725521d377194e743e8c6b820","2","20.130000000000003","1","40.0","1","40.0","1","0.10000198551589452","0","0.0","0","0.0","3","1","240","29.41250000000001","23.662499999999984","0"
"0x1_0xf7d3bf55d34a8aff66c23a4b53a8812aaaf77032","8","8544.886519490465","0","0.0","0","0.0","8","8603.98076788603","0","0.0","0","0.0","3","1","880","29.412500000000012","23.662499999999977","0"
"0x1_0x0fbe86c9ee69e425aa0f93d1400de3a24daa75ff","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x1b3e1786c3f8524ca0f3175b0b37bcc1bee5a6d5","8","127.63400382290972","12","1044.8997700670125","0","0.0","0","0.0","0","0.0","0","0.0","4","1","1280","29.412499999999987","23.662499999999977","0"
"0x1_0xed75bfdaede4ce83e788aafd5fd2e54d1d8e9c9b","5","236.80275553540721","15","98434.3417517639","0","0.0","0","0.0","0","0.0","0","0.0","2","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0xd00ae74b8a2a0b3c17636cdcf4c4e72149f2ee20","0","0.0","20","2173.556178000798","0","0.0","0","0.0","0","0.0","0","0.0","6","1","640","29.41250000000004","23.662499999999987","0"
"0x1_0x2c99d50eb4daa1d26b5ba0b1daab58cbfc0ac3e6","13","160653.12810180226","7","20053.0","0","0.0","0","0.0","0","0.0","0","0.0","4","1","800","29.412500000000023","23.662499999999987","0"
"0x1_0x04d6e0d931e31354c05c9ea315b4cbb2744182bb","20","35433.01812670016","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","3","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0x2d407ddb06311396fe14d4b49da5f0471447d45c","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xdd5a1c148ca114af2f4ebc639ce21fed4730a608","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xec73df5818e7aabe13a8df21f867b259978f7aa6","10","1204.2055641935","4","120000.0","6","102490.78481699999","0","0.0","0","0.0","0","0.0","2","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0x0235ecaa45c4ce4abaf58c21e70c103d1bd745d7","10","4817.0","10","737200.0","0","0.0","0","0.0","0","0.0","0","0.0","3","1","1520","29.412499999999987","23.662499999999984","0"
"0x1_0x9aa8dc386d80ae36c066465cc2295f459594d768","1","198.8603790849706","0","0.0","0","0.0","1","200.69135196143452","0","0.0","0","0.0","1","1","160","29.41250000000001","23.662499999999998","0"
"0x1_0xf27696c8bca7d54d696189085ae1283f59342fa6","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x474ab5b3d5db87a59a82fcc4896abc7d7e154be2","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xdb57422032f7acba2af8d20d172450b363457eb1","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x3d49b7094a2c2160998420ad7cdb1bb54b52a889","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x39415255619783a2e71fcf7d8f708a951d92e1b6","5","68704.2323919997","15","3920950.0","0","0.0","0","0.0","0","0.0","0","0.0","4","2","1600","192.87125","48.76062500000001","1"
"0x1_0x3c0692597d9e34594f8e824f9391663c47d073a5","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x3eab4037a2e7f4d4d0946c091fe135838221f2b6","20","2488.7352217489797","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","0","0","0.0","0.0","0"
"0x1_0x4c1fe58c85a59bbfc21e23c6b68ea2f29bf82956","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xa7fead50445d5731927d01d89ac40c92101ea031","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xc127d53cf7455fb56d1ea1786379fcd0cbbf19f1","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x66215d23b8a247c80c2d1b7bef4befc2ab384bce","0","0.0","1","2000.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","80","29.412500000000005","23.6625","0"
"0x1_0x7345f68693699a7ce67c18ed2416629b8c11c20c","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xefea7656b79d8f5cdd4efe28ddf71855d9c7f447","0","0.0","20","2369.8378324623977","0","0.0","0","0.0","0","0.0","0","0.0","3","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0xd30ffc6163d2c0b0887aaa1d6a821b3e50bf4def","0","0.0","20","54031.2","0","0.0","0","0.0","0","0.0","0","0.0","3","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0xc7f9ee3468bf061f64ecb960ed51ab2362f122d7","0","0.0","20","11530.05","0","0.0","0","0.0","0","0.0","0","0.0","2","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0xea776df653ae204fa2168f44f69955b126c01ee5","13","58.81380761097495","6","4532.02","0","0.0","0","0.0","0","0.0","0","0.0","3","1","1520","29.412499999999987","23.662499999999984","0"
"0x1_0x8bc433ff6dd263fcd54d9a7554690fd8b77e6b1b","5","140.01","0","0.0","0","0.0","5","140.1444613704791","0","0.0","0","0.0","2","1","480","29.412500000000026","23.662499999999987","0"
"0x1_0x0385b3f162a0e001b60ecb84d3cb06199d78f666","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x00ec8cb39d12f8686f674152a8fc586e04d12f4a","1","50.02894775","0","0.0","0","0.0","1","50.637685562997085","0","0.0","0","0.0","1","1","160","29.41250000000001","23.662499999999998","0"
"0x1_0x8ebab0129ffea1145a505d8d6d5d046770dd97e6","15","234318.0450537432","0","0.0","0","0.0","5","101079.73963459537","0","0.0","0","0.0","2","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0x5b14f9211ff12833d305f9649ae2d065482596e3","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xde8dfec2aa0e3bbd330878ca54256f59f6acf9cf","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x7b32fce0ac4f31922ae202803da03b7266b92877","2","416.90152","0","0.0","0","0.0","1","417.039809728353","0","0.0","0","0.0","1","1","240","29.41250000000001","23.662499999999984","0"
"0x1_0x586e32930ac05127de429bd566eaa2758fcbd9bc","0","0.0","20","333710.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0xa44c3e540b719bf0fbf7645e8835adbddd966ad5","2","5.49","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","160","29.41250000000001","23.662499999999998","0"
"0x1_0x1caf8caa6307e119e39950b12807c911469b3660","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x29f82d09c2afd12f3c10ee49cd713331f4a7228e","0","0.0","14","299009.3","0","0.0","0","0.0","0","0.0","0","0.0","3","3","1040","28.067307692307704","20.767307692307682","29"
"0x1_0x0b690ed8df6fcdd664f9e69447c94d0053f5faa3","2","3968.835304","14","190600.0","2","8884.79901","0","0.0","0","0.0","0","0.0","1","2","1080","23.583333333333332","11.116666666666672","29"
"0x1_0x1d7d3f662833ed7744620179780013890a8db4e2","4","10377.447428","10","18898.077262","0","0.0","0","0.0","0","0.0","0","0.0","1","2","840","23.583333333333314","11.116666666666678","29"
"0x1_0x864839328f6e25828e7807b39f3736ea65b8ed08","4","44897.257978","4","33668.779302","4","33687.58870686063","4","44908.509368","0","0.0","0","0.0","1","2","960","23.583333333333325","11.116666666666674","29"
"0x1_0xa09e59fcb94bdc3bd1980ca38e246893cf9365f6","4","70217.213764","0","0.0","0","0.0","2","70236.60834882624","0","0.0","0","0.0","1","2","360","23.583333333333318","11.116666666666676","29"
"0x1_0xcf2bd1a67c9ddbd632093ccb5bad6cccc1f05510","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x1bbb72942e4f73753ca83787411dbed4476a5a7e","6","23168.510562","6","4410.0","0","0.0","2","19328.493776","0","0.0","7","0","1","2","840","23.583333333333314","11.116666666666678","29"
"0x1_0x8ac7ac7361d7917ddd06a5d763c7f324b7f5e435","12","650598.330353","8","520000.0","0","0.0","0","0.0","0","0.0","0","0.0","1","2","1200","23.58333333333335","11.116666666666667","29"
"0x1_0xaf646bb30d16271f6a2bf38a3ac16e6652e64f7d","1","333.0","0","0.0","0","0.0","1","335.8901429027612","0","0.0","0","0.0","1","1","160","29.41250000000001","23.662499999999998","0"
"0x1_0xbfa570a499d108efe017f9ba1f5e0f94431d107b","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x6d54018da206dec8ef3f1227bdb6b7ef4a731846","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x1bcc40f5bdfca6fda9ad3af50dd5c8697ad76f0c","0","0.0","20","2.321426110659351","0","0.0","0","0.0","0","0.0","0","0.0","2","1","1280","29.412499999999987","23.662499999999977","0"
"0x1_0x1ce22080827fd7cd3f23bb84728928efb8a70790","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xb9ccea572a82d096f0100f46729aea77bd63c454","8","24285.019134323848","5","1545.0","3","1557.4054963626672","0","0.0","0","0.0","0","0.0","4","2","1280","218.01874999999984","52.621875000000024","1"
"0x1_0x825d4f26ac2f18dbd1fdee85c710abd6aaf78b7d","0","0.0","5","59339.382900926656","0","0.0","0","0.0","0","0.0","0","0.0","3","1","400","29.41250000000001","23.662499999999994","0"
"0x1_0x8ac0f4686f4124c1eeca6ec9e9323b5408bd2e44","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x4d25819e9de2a2eeeddca953d1ef0182680a7054","0","0.0","20","174431.0","0","0.0","0","0.0","0","0.0","0","0.0","3","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0xe7186c0c4e6b249a269bd7fa3c3e1da54250c18b","0","0.0","20","4335.75291807992","0","0.0","0","0.0","0","0.0","0","0.0","4","1","1520","29.412499999999987","23.662499999999984","0"
"0x1_0x1b31fecec10efb0951d7e5947f2174a4440c86d8","4","427.8982133460956","5","32100.0","2","32402.142685","1","427.90702048033285","0","0.0","0","0.0","2","1","960","29.41250000000001","23.66249999999998","0"
"0x1_0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d","0","0.0","20","90872.0","0","0.0","0","0.0","0","0.0","0","0.0","3","1","1040","29.412500000000016","23.662499999999973","0"
"0x1_0x85591bfabb18be044fa98d72f7093469c588483c","13","9158266.634953998","7","408.0","0","0.0","0","0.0","0","0.0","0","0.0","5","2","1440","183.09166666666664","47.259027777777796","1"
"0x1_0x814185bb33e787a638dfb27f551cf70333fb6412","20","104964.71789106951","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","3","1","1520","29.412499999999987","23.662499999999984","0"
"0x1_0xe68a78881fa1dc0cb9c2124e16fba82158a4f606","2","65.24920553","0","0.0","0","0.0","1","65.23920880651801","0","0.0","0","0.0","2","1","80","29.412500000000005","23.6625","0"
"0x1_0x9200a94eed873415def17a650f288dc953f948ff","11","1988.0","0","0.0","0","0.0","7","1905.773103684915","0","0.0","0","0.0","2","1","1280","29.412499999999987","23.662499999999977","0"
"0x1_0x403e06526d8e86862bc53c63f7d914c9cc1908e0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x7b76e87185dcc239d4230585ee7955c0b538ae65","1","0.040961245","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","80","29.412500000000005","23.6625","0"
"0x1_0x9276bae93adf3e0b55228d20587e72f6f8014bb3","15","173953.8699392305","5","572000.0","0","0.0","0","0.0","0","0.0","0","0.0","6","2","1200","29.412499999999994","23.66249999999998","0"
"0x1_0x34e3db4ba77db6be68b3efcddb03b7fd222f37b5","8","35.0","12","3000.0","0","0.0","0","0.0","0","0.0","0","0.0","2","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0xa4723f399e526ad2c201e995b69e66936dc0d84e","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x74c8c6ce9766c5f77e3e1ad5c75fe7da07199fc8","17","14583.756983789757","3","10200.0","0","0.0","0","0.0","0","0.0","0","0.0","7","2","1280","76.5640625","30.902343749999975","1"
"0x1_0xa41a7dd176a32b3f3850ae6e9213813d558c929f","10","639679.147903","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","3","2","800","54.56","27.523749999999975","1"
"0x1_0x088953d68e9af6700eb75a5b59c5853cb6a9017d","9","35231.78020176291","0","0.0","0","0.0","8","35559.988802777254","0","0.0","0","0.0","2","1","1360","29.412499999999994","23.66249999999999","0"
"0x1_0x54a80223e78c36ad29b4fb3b3f63e0fed917b29d","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x8b29e7877250c6d60663b271128de26ed2e63982","2","29.228898770477965","0","0.0","0","0.0","2","31.50967629166037","0","0.0","0","0.0","1","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0xa43d0765cbe4d17830fccdb27a77fb22dcd5bb35","0","0.0","20","43235.819359740155","0","0.0","0","0.0","0","0.0","0","0.0","4","1","560","29.412500000000033","23.662499999999994","0"
"0x1_0xc5e563f0a0e383ec60656aa531de634098daa4c7","1","0.008425383","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","80","29.412500000000005","23.6625","0"
"0x1_0x4f15c5eb504180613c12a604b33b4d3fcdc1121c","3","70.92982602026014","0","0.0","0","0.0","1","71.14910053795064","0","0.0","0","0.0","1","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0x0fc03918f16b6def9447b03bf9dea51741a3ae4b","1","0.0416077235","1","0.49667276417255185","1","0.4966740240779322","0","0.0","0","0.0","0","0.0","2","1","80","29.412500000000005","23.6625","0"
"0x1_0x2848b9f2d4faebaa4838c41071684c70688b455d","0","0.0","20","22753.5","0","0.0","0","0.0","0","0.0","0","0.0","3","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0x40383545152ffa158a66e8e2e9580b5c5a380a35","2","20533.228486555778","1","10.0","2","10.000039116900483","2","20679.155897063785","0","0.0","0","0.0","3","1","400","29.41250000000001","23.662499999999994","0"
"0x1_0xda46d014ee69d0faf02a3811b06877d47556aa8a","0","0.0","3","11011.714686344945","0","0.0","0","0.0","0","0.0","0","0.0","3","2","240","113.2375","36.53333333333333","1"
"0x1_0x53c642ac2530960ae3af799395373913b7ca9940","1","2636.5","4","500005.02341646154","6","503335.0767342633","1","2636.550777822887","0","0.0","0","0.0","2","1","960","29.41250000000001","23.66249999999998","0"
"0x1_0x12dbb63462d799209d69ab01f2fdcac95ecfd879","9","28187.779331313017","0","0.0","0","0.0","5","22970.29622134794","0","0.0","0","0.0","2","1","1120","29.412499999999994","23.66249999999998","0"
"0x1_0xa5126029084582bc9ecf690a7aec4293e097b302","1","0.035","1","5.529363","1","3.552429","0","0.0","0","0.0","0","0.0","2","1","240","29.41250000000001","23.662499999999984","0"
"0x1_0x534634f93ace848ae59b7a402d72b6c33326bb49","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x023746e8dcdc250ebba98aaa82ce81e27597cbbe","11","4826.657058797374","9","3275.0","0","0.0","0","0.0","0","0.0","0","0.0","4","1","1280","29.412499999999987","23.662499999999977","0"
"0x1_0x292d1807aa8dfdc53ff9605d4b743a8fe1fda456","1","1088.3","2","194816.5862837076","2","195459.04949972616","1","1088.3058302440045","0","0.0","0","0.0","2","1","480","29.412500000000026","23.662499999999987","0"
"0x1_0xd10733cf75c7bf6b36b032dff49ce49b3ae86171","4","30.04371600611244","0","0.0","0","0.0","4","30.077590558620543","0","0.0","0","0.0","3","1","640","29.41250000000004","23.662499999999987","0"
"0x1_0x8510e03762a1b4ea8c6118048f50af0a28f88d12","13","33794.252969452886","0","0.0","0","0.0","7","29409.736830380363","0","0.0","0","0.0","6","1","960","29.41250000000001","23.66249999999998","0"
"0x1_0x1fcfd25b25ccead63665cf867f4f7cba3e75de64","19","10769.30236377321","1","1200.0","0","0.0","0","0.0","0","0.0","0","0.0","3","1","240","29.41250000000001","23.662499999999984","0"
"0x1_0x0ea35e00614e747eda052d741a359e7960d4d3cd","3","543.94601457","0","0.0","0","0.0","3","565.0525361538645","0","0.0","0","0.0","3","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0x64df7af696e0977771a0e1e1b1a8dd22ded3cf4b","4","51.54808514","4","103000.0","11","300661.04972500005","1","0.164107447578978","0","0.0","0","0.0","5","2","1040","29.412500000000016","23.662499999999973","0"
"0x1_0x2e373453a99e25d52b37e56c3ec422d7b9d80a38","2","6374.871930763545","0","0.0","0","0.0","2","4500.281723434695","0","0.0","0","0.0","2","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0x995f3f0db88a754ba6a8d8a95450b5d98d715b9c","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x1929a0454cdd4d925e8fc9b6c366ecd7844866f2","13","45170.66481962159","3","12050.0","4","12061.31134608506","0","0.0","0","0.0","0","0.0","6","1","880","29.412500000000012","23.662499999999977","0"
"0x1_0xd09051f120a79abe6c706285810cb8c199e1ce65","20","66903.60689844088","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","4","1","720","29.412500000000026","23.662499999999984","0"
"0x1_0x0bd183093718b5178af0b9977d3e137d09675cb4","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x77ea10ae406ae851533952c5a07c83a2c75cef12","4","251.98983946457065","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0x9475a4c1bf5fc80ae079303f14b523da19619c16","2","1169.462989225943","0","0.0","0","0.0","1","1183.3346871368444","0","0.0","0","0.0","1","0","0","0.0","0.0","0"
"0x1_0xcf924dc1819fce1b660e7682cdbd177fcf42c090","3","130.6629","0","0.0","0","0.0","1","133.62857021262622","0","0.0","0","0.0","1","0","0","0.0","0.0","0"
"0x1_0x62acc475f68254941e923958fcad78e10a4cff06","2","0.019200000000000002","0","0.0","0","0.0","1","0.01920208730886816","0","0.0","0","0.0","1","1","240","29.41250000000001","23.662499999999984","0"
"0x1_0xf3a4028cd9f794433b1d84fa48686f50d219d981","1","0.1","1","13.0","1","13.0","1","0.0999999","0","0.0","0","0.0","2","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0x1488ec6c55243e7130b756949b0238693c7e382b","0","0.0","13","187359.0","0","0.0","0","0.0","0","0.0","0","0.0","2","1","1040","29.412500000000016","23.662499999999973","0"
"0x1_0x427a61a1aa5cf8ff995f0899062feddc9a86e414","16","102.84005951692231","4","0.45068800432347267","0","0.0","0","0.0","0","0.0","0","0.0","4","1","960","29.41250000000001","23.66249999999998","0"
"0x1_0xdf0635793e91d4f8e7426dbd9ed08471186f428d","17","3.7001556970710934","3","34.0","0","0.0","0","0.0","0","0.0","0","0.0","6","1","1440","29.41249999999999","23.66249999999999","0"
"0x1_0x8cb40577acb2d036b041a1da246be810770c6969","4","539.0","0","0.0","0","0.0","3","539.9067679999999","0","0.0","0","0.0","2","1","560","29.412500000000033","23.662499999999994","0"
"0x1_0xf917dafe712ceef69b7ed6f1eddd2cb37e270b91","1","0.02","0","0.0","0","0.0","1","0.020000000880673805","0","0.0","0","0.0","1","1","160","29.41250000000001","23.662499999999998","0"
"0x1_0xf6cdbeb801c76130c508663a4ead54588605e3f1","18","270.92024464824993","0","0.0","0","0.0","2","5.966011392619982","0","0.0","0","0.0","4","1","1440","29.41249999999999","23.66249999999999","0"
"0x1_0x562cb2d208a30a34d8e6aef30721eea130186137","3","9264.556851229016","0","0.0","0","0.0","3","7467.747357449134","0","0.0","0","0.0","3","1","480","29.412500000000026","23.662499999999987","0"
"0x1_0x5f51837d90bf405d77b53b789365294012ae0ed8","4","1517.0782696772412","1","1900.0","3","905.7596392140404","5","1514.8446261571826","0","0.0","0","0.0","2","1","1040","29.412500000000016","23.662499999999973","0"
"0x1_0x87dff96c4c59bd7a6f61a75778d1bcff51836923","7","154.1999270919107","4","277.40999999999997","5","277.9488483848468","4","1.0467198330563656","0","0.0","0","0.0","3","1","1440","29.41249999999999","23.66249999999999","0"
